"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"treasure","tesoro","VOHY1979",35,"male","action","Como mexicano, 'tesoro' lo asocio más con un concepto emocional y mental (cabeza) de algo muy valioso, ya sea un recuerdo o una persona. La acción de guardar o sostener un tesoro físico sería con las manos. El torso podría tener una ligera conexión por la emoción de guardarlo cerca del corazón. Los pies y la boca no tienen una relación directa con cómo experimento esta palabra."
"song","cancion","VOHY1979",35,"male","action","Como mexicano, experimento una canción principalmente al cantarla (boca/garganta) y al marcar el ritmo con las manos, ya sea tocando un instrumento, aplaudiendo o haciendo gestos. La cabeza está involucrada al recordar la letra o asentir con la melodía. El torso puede vibrar con los bajos, y los pies se mueven poco, quizá siguiendo el compás, pero no es la parte central de la experiencia."
"stone","piedra","VOHY1979",35,"male","action","Como mexicano, experimento 'piedra' principalmente con la mano/brazo al recogerla, lanzarla o usarla para construcción. Con el pie/pierna al patearla o tropezar con ella. La cabeza solo al pensar en ella o al golpearla accidentalmente. El torso casi no, excepto si la cargo contra el pecho. La boca/garganta no tiene relación, a menos que sea metafórica como 'tener piedra en el riñón', pero no es una acción directa."
"mask","mascara","VOHY1979",35,"male","action","La 'MÁSCARA' se experimenta principalmente con las manos y brazos al manipularla, colocarla o ajustarla. La cabeza es clave porque es donde se porta, sintiendo su peso y contacto. La boca y garganta pueden estar involucradas si la máscara cubre esa zona o afecta la respiración, pero no es lo central. El torso y las piernas no tienen una acción directa con el objeto en el uso cotidiano."
"gold","oro","VOHY1979",35,"male","action","El oro se experimenta principalmente con la mano/brazo al sostenerlo, pesarlo o trabajar con joyería. La boca/garganta tiene una conexión cultural por frases como 'palabra de oro' o la sensación metafórica de valor. La cabeza interviene al pensarlo como un concepto de riqueza. El torso podría relacionarse débilmente con llevar una cadena, y el pie/pierna no tiene una asociación directa en la experiencia cotidiana."
"engine","motor","VOHY1979",35,"male","action","Para mí, 'motor' se experimenta principalmente con las manos y brazos al manipular herramientas, armar o desarmar cosas, y sentir la vibración de una máquina. La cabeza está involucrada al planear y visualizar su funcionamiento. Las piernas y pies lo asocio con el pedalear una bicicleta o el impulso de un motor de arranque antiguo. El torso siente la vibración de un motor grande, pero es menos directo. La boca casi no participa, a menos que sea para soplar algún polvo o jalar algo con los dientes, pero no es lo típico."
"abyss","abismo","VOHY1979",35,"male","action","Principalmente lo experimento en el torso como un vacío o hundimiento visceral (como 'un vacío en el estómago'). La cabeza participa al imaginar o pensar en la inmensidad o el peligro. Las piernas/pies se asocian con la sensación de estar al borde y el miedo a dar un paso. La boca/garganta puede sentir sequedad o un nudo por el temor. Las manos/brazos tienen poca acción directa, quizás un gesto de alejamiento o equilibrio."
"fire","fuego","VOHY1979",35,"male","action","El 'fuego' se experimenta más con la mano/brazo porque lo manipulamos (encendemos, cocinamos, sostenemos). El torso siente su calor intenso al estar cerca. La cabeza lo percibe visual y mentalmente (peligro, calor). El pie/pierna tiene una relación menor, quizás al apagar brasas o alejarse. La boca/garganta tiene poca relación directa, excepto al comer algo caliente o sentir el aire de una fogata."
"art","arte","VRBB3581",49,"male","perceptual","El arte se experimenta principalmente por la vista (pintura, escultura) y genera una fuerte sensación interna (emoción, asombro). El tacto es relevante en escultura o texturas. El sonido puede estar presente en performances, pero es menos central. El olfato y gusto son muy ocasionales (olor a pintura, galería) o metafóricos."
"power","poder","VRBB3581",49,"male","perceptual","El 'poder' se experimenta visualmente en símbolos y posturas, auditivamente en órdenes o discursos, y táctilmente al sostener objetos de autoridad. Sin embargo, su esencia es interoceptiva: una sensación interna de fuerza, control y expansión en el pecho y la postura. No tiene sabor u olor específicos, aunque a veces se asocia con ambientes cargados (como un salón de juntas)."
"emptiness","vacio","VRBB3581",49,"male","perceptual","El 'vacío' se ve claramente en espacios desolados o ausencias, y se siente dentro como una opresión en el pecho o falta de algo. Se puede tocar en contenedores huecos, pero no tiene sabor ni olor. El sonido es leve, como un eco o silencio profundo."
"journey","viaje","VRBB3581",49,"male","perceptual","Un viaje se experimenta sobre todo visualmente (paisajes, caminos) y con sensaciones internas (emoción, cansancio, movimiento). El sonido está presente (motor, viento, música), pero es secundario. El tacto y olfato pueden aparecer (asiento, brisa, aromas del lugar), y el gusto solo si se come algo típico, no es central."
"ocean","oceano","VRBB3581",49,"male","perceptual","Como mexicano, el océano lo asocio primero con las playas de Veracruz, Acapulco o Cancún. Visualmente es muy fuerte por el azul infinito y las olas blancas. El sonido de las olas es constante y relajante. El tacto lo siento en la arena bajo los pies y el agua salada en la piel. El olor a sal y marisma es muy característico. El gusto es menos intenso, solo el sabor salado si entra agua. La sensación interna es de calma o, a veces, de respeto por su inmensidad."
"war","guerra","VRBB3581",49,"male","perceptual","La guerra se experimenta intensamente con el sonido de explosiones y disparos, el olor a humo y pólvora, el tacto de vibraciones y escombros, y una angustia visceral en el cuerpo. El gusto es menos directo, pero puede asociarse con sabores metálicos o a tierra. Visualmente es ineludible por imágenes de destrucción y conflicto, comunes en noticias y relatos históricos de México."
"freshness","frescura","VRBB3581",49,"male","perceptual","La frescura la asocio principalmente con el tacto, como el contacto con una superficie fría o una brisa. Visualmente, la relaciono con colores claros, vegetación o agua limpia. Tiene un componente olfativo en aromas limpios como después de llover, y gustativo en sabores ligeros como menta o pepino. La sensación corporal es de alivio o liviandad, y el sonido es el menos relevante, quizá un viento suave."
"sponge","esponja","VRBB3581",49,"male","perceptual","La esponja se experimenta principalmente por la vista (su forma y color) y el tacto (su textura suave y absorbente). Puede tener un olor característico cuando está húmeda o usada. El sonido es bajo, al exprimirla. No tiene sabor y la sensación interna es mínima, quizá de limpieza o frescura al usarla."
"death","muerte","VRBB3581",49,"male","perceptual","La muerte se siente sobre todo como un vacío o frío interno (interocepción alta) y la asociamos con imágenes visuales como un cuerpo sin vida o un velorio. El sonido del silencio o el llanto es auditivamente presente. El tacto evoca la frialdad de la piel. El olor a flores marchitas o incienso es leve, y el gusto es casi inexistente, salvo un sabor amargo metafórico."
"bright","brillante","VRBB3581",49,"male","perceptual","Brillante se asocia principalmente con la vista, como un objeto que refleja mucha luz. Puede tener una leve sensación táctil si se piensa en una superficie pulida, y quizás una sensación interna de asombro o deslumbramiento, pero no se relaciona con sonido, olor o sabor."
"flower","flor","VRBB3581",49,"male","perceptual","La flor se experimenta sobre todo por la vista (colores, formas) y el olfato (su aroma, como en el cempasúchil o la gardenia). El tacto es importante al sentir sus pétalos. El gusto es casi nulo, salvo excepciones como la flor de calabaza. El sonido es irrelevante, y la sensación interna es leve, quizá de tranquilidad al verla."
"miracle","milagro","VRBB3581",49,"male","perceptual","Un milagro se asocia más con una sensación interna profunda de asombro, esperanza o alivio (interocepción), y a menudo con imágenes mentales de eventos inesperados o divinos. Puede haber un componente táctil, como sentir una mano en el hombro o el roce de un escapulario, y a veces un sonido ambiental significativo. No tiene sabor y rara vez un olor específico, salvo quizá el incienso en un contexto religioso."
"treasure","tesoro","VRBB3581",49,"male","perceptual","Un tesoro lo asocio inmediatamente con la vista, como un cofre lleno de monedas y joyas brillantes, y con el tacto al sostener las piezas. Puede haber una leve sensación interna de emoción o excitación, y quizás un olor a metal viejo o polvo. No tiene sabor y el sonido es secundario, como el tintineo de las monedas."
"song","cancion","VRBB3581",49,"male","perceptual","Una canción se experimenta principalmente a través del oído, de ahí la máxima puntuación auditiva. Puede evocar sensaciones internas (interoceptivas) como emoción o nostalgia. A veces se asocia con imágenes de quien la canta o un recuerdo visual, y en casos como una balada lenta, se puede sentir táctilmente como suave. No tiene relación con olfato o gusto."
"stone","piedra","VRBB3581",49,"male","perceptual","Una piedra se experimenta fuertemente al tacto por su textura y peso, y visualmente por su forma y color. El sonido es bajo, como al chocar o arrastrarla. No tiene sabor y su olor es casi nulo, a menos que esté húmeda. La sensación interna es mínima, quizá solo si la cargas o duele al golpearte."
"mask","mascara","VRBB3581",49,"male","perceptual","La 'máscara' se experimenta principalmente por la vista (diseños, colores) y el tacto (al ponérsela en la cara). Puede tener un olor característico a plástico, tela o elástico. La sensación corporal es la de algo que cubre y ajusta, y en algunos contextos (como carnavales) puede asociarse con sonidos de la festividad. No tiene sabor."
